Date,Product Name,Units Sold,Price,Competitor Price,Stock Available,Marketing Spend,Holiday/Seasonal Indicator,Weather Condition,Economic Indicator,Social Media Trend Score,Market Sentiment Score,Competitor Activity Score
2023-04-13,iPhone 15,6,679,738,276,1241,0,Snowy,0.9687335268214602,30,-0.7262393606163446,8
2023-04-13,iPhone 15 Pro,21,1369,1367,498,909,0,Cloudy,1.4629759423644857,88,0.5087243983678851,7
2023-04-13,Samsung Galaxy S22,7,759,787,194,874,0,Cloudy,1.2272646585927496,68,0.3979702163489711,4
2023-04-13,Samsung Galaxy S23,11,464,488,379,1244,0,Sunny,1.1008424258659142,40,0.7389182330757751,0
2023-04-13,Samsung Galaxy S24,44,1294,1277,367,1095,0,Cloudy,1.3142945193475526,68,-0.4057656837443162,7
2023-04-13,Google Pixel 6,14,1443,1515,296,1483,0,Sunny,1.0004232436325338,57,0.8078040125674428,5
2023-04-13,Google Pixel 7,44,442,520,295,1161,0,Cloudy,0.9021504761949287,52,-0.5978436244122562,9
2023-04-13,Google Pixel 8,47,1255,1248,55,1131,0,Sunny,1.2114542418642291,16,-0.9731119120331675,9
2023-04-13,OnePlus 10,24,1401,1364,203,1344,0,Sunny,1.1833607948733627,24,0.8620571925551253,1
2023-04-13,OnePlus 11,20,716,668,264,1235,0,Rainy,1.4631146593848798,46,-0.6798486820625969,1
2023-04-13,OnePlus 12,9,515,588,139,331,0,Cloudy,1.421845499547785,18,0.7122604407060917,2
2023-04-13,Xiaomi 12,5,489,529,487,272,0,Cloudy,0.5490588537462645,48,-0.052920706202219,4
2023-04-13,Xiaomi 13,42,700,775,486,312,0,Sunny,0.9468342305199287,21,-0.9043778725950404,0
2023-04-13,Xiaomi 14,19,808,895,486,642,0,Sunny,0.5618614243832938,30,0.18289986288604965,9
2023-04-13,Oppo Find X5,27,571,545,472,421,0,Rainy,0.8097795666477962,97,-0.6330714920623031,8
2023-04-13,Oppo Find X6,40,443,474,126,328,0,Cloudy,1.4487967125586596,0,-0.5782443187852957,4
2023-04-13,Vivo X90,22,889,979,337,682,0,Snowy,0.8444413060873649,79,0.995392437322427,2
2023-04-13,Vivo X100,31,871,853,486,226,0,Sunny,0.574783255959084,40,0.4830802738952664,8
2023-04-14,iPhone 14,25,341,410,328,132,0,Snowy,1.4335018767024348,51,0.5384624070828754,0
2023-04-14,iPhone 14 Pro,14,698,698,311,1214,0,Sunny,1.0204087646825988,91,0.7982442013209419,5
2023-04-14,iPhone 15,38,1263,1358,282,1494,0,Rainy,0.8948665231442922,96,-0.9196026174842469,9
2023-04-14,iPhone 15 Pro,28,1024,1021,249,1084,0,Cloudy,0.5095856401443946,46,-0.7348611933097307,0
2023-04-14,Samsung Galaxy S22,17,903,995,149,482,0,Cloudy,0.9243381397962757,4,0.10636698451545912,8
2023-04-14,Samsung Galaxy S23,14,563,524,369,729,0,Rainy,0.5894783829824174,90,0.1969235164961325,7
2023-04-14,Samsung Galaxy S24,37,761,837,295,186,0,Cloudy,1.2246108241431162,75,0.9632213112848658,4
2023-04-14,Google Pixel 6,49,1434,1512,302,777,0,Sunny,0.7654732249976489,8,0.14744509673515194,6
2023-04-14,Google Pixel 7,35,837,816,211,529,0,Rainy,0.7759225530681031,60,0.1841286155098334,5
2023-04-14,Google Pixel 8,32,872,927,328,641,0,Cloudy,1.1056532718215968,2,-0.02262760974770539,2
2023-04-14,OnePlus 10,46,1129,1135,289,868,0,Rainy,1.0939374438586043,68,-0.18198452652745356,9
2023-04-14,OnePlus 11,38,400,446,202,1037,0,Sunny,1.0519012184951724,53,-0.8527634769326367,2
2023-04-14,OnePlus 12,19,815,802,69,634,0,Sunny,0.5192991322269848,7,-0.4692976566492182,7
2023-04-14,Xiaomi 12,49,332,416,304,377,0,Sunny,1.0621444545085756,20,0.6450720378269434,0
2023-04-14,Xiaomi 13,11,929,1000,355,159,0,Sunny,0.949521172595703,6,0.5109076186505157,1
2023-04-14,Xiaomi 14,28,748,793,217,1304,0,Snowy,1.364489535595457,78,0.8627167344129185,1
2023-04-14,Oppo Find X5,21,1247,1333,404,1334,0,Rainy,1.0629815045152657,64,0.6012473128256308,2
2023-04-14,Oppo Find X6,34,901,956,221,841,0,Sunny,1.0750254562616393,16,-0.6436071464237478,4
2023-04-14,Vivo X90,32,811,848,99,202,0,Snowy,0.6263449020282,45,0.43834384568425033,7
2023-04-14,Vivo X100,5,1197,1224,446,1363,0,Rainy,0.7904109221422465,47,-0.31237419272982114,3
2023-04-15,iPhone 14,10,1072,1152,443,782,1,Cloudy,0.61050135122769,42,0.20545960101520366,3
2023-04-15,iPhone 14 Pro,28,465,431,199,438,1,Sunny,0.8515280415968803,60,-0.06540839394984133,5
2023-04-15,iPhone 15,6,1356,1348,464,902,1,Sunny,1.0154849093872924,99,0.34750129251771744,7
2023-04-15,iPhone 15 Pro,43,388,352,470,999,1,Rainy,0.5288013705693335,80,-0.42870225856388955,0
2023-04-15,Samsung Galaxy S22,12,1157,1215,399,435,1,Rainy,0.5605522562412606,23,0.1356521827991679,5
2023-04-15,Samsung Galaxy S23,8,1277,1360,331,524,1,Cloudy,1.0208332064475725,79,0.32000520914919894,4
2023-04-15,Samsung Galaxy S24,19,773,778,410,310,1,Sunny,0.7475583956353089,57,-0.6609596793410752,3
2023-04-15,Google Pixel 6,14,1396,1360,403,1357,1,Cloudy,0.5154149584484077,62,0.34752766925954903,4
2023-04-15,Google Pixel 7,38,1054,1148,195,1204,1,Rainy,0.9727068986362891,42,-0.9728368242024605,4
2023-04-15,Google Pixel 8,9,355,423,253,519,1,Cloudy,1.1729504002463687,72,0.8645356776763344,8
2023-04-15,OnePlus 10,34,739,695,234,1178,1,Snowy,1.1022459292053228,39,0.7503744269174579,9
2023-04-15,OnePlus 11,34,914,870,213,519,1,Sunny,1.3674231218347286,95,-0.1598746608411059,0
2023-04-15,OnePlus 12,30,581,566,220,737,1,Cloudy,0.589711376053034,75,-0.6927369592134667,0
2023-04-15,Xiaomi 12,49,600,637,448,628,1,Snowy,1.2666978238334825,22,-0.52613330165651,1
2023-04-15,Xiaomi 13,8,990,1064,446,922,1,Rainy,1.4587432969084373,43,0.7887561975239978,5
2023-04-15,Xiaomi 14,7,703,677,380,608,1,Snowy,1.2014979005657835,54,0.03636988468621971,6
2023-04-15,Oppo Find X5,23,845,907,474,1017,1,Rainy,0.8210134439286336,20,0.40979381790959213,4
2023-04-15,Oppo Find X6,6,948,980,475,611,1,Snowy,0.7718883219185246,39,0.7662285741486394,6
2023-04-15,Vivo X90,11,954,909,301,1452,1,Cloudy,0.5955937363026974,67,-0.9195104587614986,2
2023-04-15,Vivo X100,11,580,656,107,1020,1,Sunny,1.3271501955038771,39,-0.42201813611611727,5
2023-04-16,iPhone 14,14,675,711,289,238,1,Rainy,1.329286677530514,47,-0.5494222162749114,6
2023-04-16,iPhone 14 Pro,31,478,572,465,765,1,Sunny,0.8858807341929664,12,-0.6563308861661676,6
2023-04-16,iPhone 15,5,543,611,447,1374,1,Cloudy,0.9890173803465943,57,0.137940067522482,3
2023-04-16,iPhone 15 Pro,43,300,290,222,581,1,Rainy,1.189338822200083,78,0.7197029438313263,6
2023-04-16,Samsung Galaxy S22,13,1303,1351,200,1049,1,Cloudy,0.7172465724808804,25,-0.6347972038354439,2
2023-04-16,Samsung Galaxy S23,14,364,382,116,532,1,Rainy,1.2048361975173365,90,-0.14402765557481767,8
2023-04-16,Samsung Galaxy S24,26,941,903,478,1203,1,Snowy,1.3050955026240896,53,-0.591107265868674,0
2023-04-16,Google Pixel 6,35,948,970,97,1141,1,Rainy,1.2240972427723849,86,0.4385370118972296,3
2023-04-16,Google Pixel 7,23,911,976,395,173,1,Snowy,0.8778856407727239,45,0.91721710008884,3
2023-04-16,Google Pixel 8,11,425,519,225,763,1,Rainy,1.0932377215654174,90,0.32610772747224126,6
2023-04-16,OnePlus 10,5,750,705,383,794,1,Rainy,1.4875957745132808,7,-0.08474673482111794,3
2023-04-16,OnePlus 11,23,1039,1076,59,407,1,Rainy,0.9235240923010226,60,-0.2722392127462334,1
2023-04-16,OnePlus 12,11,1498,1533,337,910,1,Cloudy,0.5943126514627476,64,-0.4812319579235076,1
2023-04-16,Xiaomi 12,16,503,537,172,546,1,Sunny,1.2901095122670945,35,0.8887041669435005,8
2023-04-16,Xiaomi 13,36,1294,1367,486,771,1,Rainy,1.4382545777151705,37,0.8484754016282658,1
2023-04-16,Xiaomi 14,15,1215,1201,250,148,1,Cloudy,1.086120348805497,6,-0.5866541244218484,9
2023-04-16,Oppo Find X5,28,1499,1583,60,300,1,Sunny,0.787905904397483,2,-0.391859430439486,2
2023-04-16,Oppo Find X6,24,859,879,301,298,1,Snowy,1.0040749468400882,34,-0.7662572275591963,7
2023-04-16,Vivo X90,17,351,412,344,1312,1,Snowy,0.803653645737601,61,-0.8738496513140666,5
2023-04-16,Vivo X100,48,933,957,220,309,1,Snowy,1.1126685297394794,27,0.3601227914959122,8
2023-04-17,iPhone 14,33,1090,1119,100,1235,0,Sunny,0.5828042747145458,21,0.2639149307800577,6
2023-04-17,iPhone 14 Pro,13,826,852,411,273,0,Rainy,0.880575941378107,60,-0.9822674437327532,2
2023-04-17,iPhone 15,42,823,849,281,723,0,Rainy,1.3972965885332946,75,-0.3050844988428121,8
2023-04-17,iPhone 15 Pro,47,987,967,284,341,0,Cloudy,0.8403174042981915,50,-0.1511322222848419,9
2023-04-17,Samsung Galaxy S22,41,622,651,281,795,0,Cloudy,0.6681907844282546,14,0.7734527662899784,4
2023-04-17,Samsung Galaxy S23,5,326,322,317,696,0,Snowy,0.6950302317891544,8,0.2699074259445784,1
2023-04-17,Samsung Galaxy S24,26,1421,1443,376,641,0,Sunny,1.4930186792123123,15,-0.3190986089127885,6
2023-04-17,Google Pixel 6,33,1174,1249,71,1073,0,Sunny,1.1707102283340756,87,-0.8266428776983386,5
2023-04-17,Google Pixel 7,7,1485,1479,355,101,0,Cloudy,0.6394034420115047,59,-0.5742984580801724,0
2023-04-17,Google Pixel 8,38,1309,1369,229,966,0,Sunny,0.905225782929334,56,0.6704345212175378,4
2023-04-17,OnePlus 10,44,487,538,403,118,0,Cloudy,1.2156737768553394,4,0.35432575294494617,2
2023-04-17,OnePlus 11,34,783,780,161,755,0,Snowy,1.2485589856706767,55,-0.970084010813129,0
2023-04-17,OnePlus 12,7,778,752,294,107,0,Sunny,1.3852828290969004,6,-0.9483026723198531,0
2023-04-17,Xiaomi 12,15,988,948,90,545,0,Rainy,0.8783554240626875,67,-0.659786235975848,0
2023-04-17,Xiaomi 13,15,927,1026,167,1288,0,Snowy,1.3769888309739855,85,-0.061794050097020214,5
2023-04-17,Xiaomi 14,7,1415,1375,188,1367,0,Sunny,1.4824473570470746,47,0.28127784264024536,0
2023-04-17,Oppo Find X5,15,748,834,126,995,0,Sunny,0.834856214576212,44,-0.3418743661981809,6
2023-04-17,Oppo Find X6,18,945,928,257,712,0,Snowy,1.0996401440689663,69,-0.6522156498705103,2
2023-04-17,Vivo X90,8,300,283,158,559,0,Rainy,1.0707352489761408,43,-0.0028615660728894543,6
2023-04-17,Vivo X100,10,1027,1097,201,312,0,Snowy,0.5619710069794103,57,0.6553422711383883,7
2023-04-18,iPhone 14,38,509,598,468,588,0,Snowy,0.9268866957091659,64,-0.6323085462214044,3
2023-04-18,iPhone 14 Pro,33,775,874,176,491,0,Cloudy,1.02183304849485,12,-0.7388272848773796,1
2023-04-18,iPhone 15,17,438,490,291,1240,0,Rainy,1.379186744652256,50,0.9650975230791987,9
2023-04-18,iPhone 15 Pro,33,1457,1520,490,743,0,Cloudy,1.4947536880619716,73,0.7520782285288503,2
2023-04-18,Samsung Galaxy S22,19,1216,1230,142,1281,0,Snowy,0.6559262521738315,83,0.720979885593297,8
2023-04-18,Samsung Galaxy S23,35,363,360,328,769,0,Cloudy,1.0788730435721896,74,0.35438018795357085,3
2023-04-18,Samsung Galaxy S24,49,1306,1395,446,1451,0,Snowy,0.9927488961293377,28,0.1751128039717571,2
2023-04-18,Google Pixel 6,6,489,559,364,395,0,Sunny,0.6198406615412039,31,-0.6157413455962668,6
2023-04-18,Google Pixel 7,28,952,986,231,1455,0,Snowy,0.7462371012062095,22,-0.18202699253233123,0
2023-04-18,Google Pixel 8,28,544,527,228,1235,0,Rainy,1.2869900833848251,71,0.43295593382789965,6
2023-04-18,OnePlus 10,30,891,870,208,488,0,Snowy,1.4506880681396286,72,-0.2577766724468238,6
2023-04-18,OnePlus 11,48,1304,1290,383,371,0,Cloudy,1.184544433031324,14,0.9684995329825807,9
2023-04-18,OnePlus 12,13,620,613,69,553,0,Rainy,1.0384759766627059,32,0.10607568797920242,5
2023-04-18,Xiaomi 12,23,842,857,323,1357,0,Snowy,0.7091861300808425,64,-0.8374389533586124,1
2023-04-18,Xiaomi 13,20,613,691,344,1338,0,Rainy,0.5419501514900501,0,-0.38510081007729613,9
2023-04-18,Xiaomi 14,18,1017,1116,365,327,0,Cloudy,1.2868411345141675,38,0.6588004403978716,2
2023-04-18,Oppo Find X5,11,1178,1260,121,1312,0,Snowy,0.8829670110643133,49,0.8437073475718193,7
2023-04-18,Oppo Find X6,16,373,464,122,201,0,Rainy,1.4142087896808118,64,-0.22340444410292193,3
2023-04-18,Vivo X90,15,709,702,244,553,0,Rainy,1.1359502304538447,44,0.10098493893183558,9
2023-04-18,Vivo X100,38,601,662,386,131,0,Cloudy,0.6899965092022845,4,0.22698554370395918,9
2023-04-19,iPhone 14,38,964,985,334,1303,0,Rainy,0.6528503039505059,22,0.8614515890907943,1
2023-04-19,iPhone 14 Pro,38,1483,1549,334,620,0,Rainy,0.6510349924969261,6,-0.9630681902135281,7
2023-04-19,iPhone 15,36,1442,1509,323,977,0,Rainy,1.3910506169305346,15,0.6118112940378038,9
2023-04-19,iPhone 15 Pro,8,1367,1439,185,1490,0,Sunny,1.4020025994699015,18,-0.788834574191144,7
2023-04-19,Samsung Galaxy S22,44,350,436,207,155,0,Sunny,1.3726121748775852,58,-0.12035852433351146,5
2023-04-19,Samsung Galaxy S23,20,773,843,406,1018,0,Sunny,1.0706441825450448,56,-0.9231338051350604,3
2023-04-19,Samsung Galaxy S24,26,894,984,383,1107,0,Cloudy,0.6993238589505738,51,0.7188451817226087,8
2023-04-19,Google Pixel 6,14,1095,1090,77,1140,0,Cloudy,1.436483248017075,76,0.7916693533803243,2
2023-04-19,Google Pixel 7,41,1347,1331,51,953,0,Sunny,1.0381434300814543,61,0.0740145731878481,8
2023-04-19,Google Pixel 8,13,632,644,357,1402,0,Rainy,0.7106879170303014,67,-0.549326177091344,8
2023-04-19,OnePlus 10,11,571,543,491,1210,0,Cloudy,1.4654581784398033,5,0.23380225807947475,1
2023-04-19,OnePlus 11,28,780,867,312,392,0,Snowy,1.171987871402326,15,0.35156950734246295,5
2023-04-19,OnePlus 12,18,1278,1314,211,799,0,Snowy,0.8870767686015812,43,-0.10655688802025276,1
2023-04-19,Xiaomi 12,32,1444,1533,65,920,0,Rainy,1.3237344130385529,61,-0.7362960207132061,7
2023-04-19,Xiaomi 13,30,449,518,122,680,0,Sunny,0.9520082879870811,1,0.3395740063548376,6
2023-04-19,Xiaomi 14,40,1272,1369,463,686,0,Cloudy,1.2602056245291604,58,0.1288058510211998,2
2023-04-19,Oppo Find X5,19,572,633,101,362,0,Snowy,0.8948569655282109,96,0.5732261224358037,4
2023-04-19,Oppo Find X6,7,602,599,284,1244,0,Cloudy,1.2031385432874808,84,-0.6077213005322568,5
2023-04-19,Vivo X90,9,956,1006,127,330,0,Sunny,1.3624175402697682,80,-0.43087832047679475,5
2023-04-19,Vivo X100,49,352,394,59,847,0,Snowy,1.175790963627985,70,-0.36779683643435135,6
2023-04-20,iPhone 14,27,1020,990,331,860,0,Snowy,1.2383916369360575,32,-0.6013189314748548,3
2023-04-20,iPhone 14 Pro,24,810,833,445,219,0,Sunny,1.3188328992141178,24,-0.43690813214747326,3
2023-04-20,iPhone 15,13,1466,1441,384,319,0,Cloudy,0.5753441175731507,98,-0.5927945685306903,8
2023-04-20,iPhone 15 Pro,18,1191,1236,388,1025,0,Snowy,0.8311887721522438,65,-0.6797435196307196,7
2023-04-20,Samsung Galaxy S22,42,1127,1136,263,711,0,Sunny,0.7050937537236099,39,-0.9414757816653356,1
2023-04-20,Samsung Galaxy S23,37,1007,1066,389,957,0,Cloudy,0.7909068073298867,28,-0.3483291209917092,3
2023-04-20,Samsung Galaxy S24,19,908,910,450,1443,0,Snowy,1.2360540144827896,76,0.3476282915273614,5
2023-04-20,Google Pixel 6,41,819,846,373,376,0,Sunny,1.4357998315292915,85,-0.5416295211376065,5
2023-04-20,Google Pixel 7,33,964,1055,127,421,0,Rainy,0.5716506142314847,29,0.8253207918011114,3
2023-04-20,Google Pixel 8,25,699,652,360,1394,0,Snowy,0.6244233769072133,15,-0.7248957770497206,0
2023-04-20,OnePlus 10,21,496,571,118,263,0,Rainy,0.6499770241515447,86,0.34697962302636665,4
2023-04-20,OnePlus 11,10,835,895,486,962,0,Cloudy,1.3115586907290595,75,-0.22321363923222615,7
2023-04-20,OnePlus 12,19,1287,1242,264,328,0,Sunny,0.9113226968232696,20,-0.4992013722687194,6
2023-04-20,Xiaomi 12,21,363,438,267,1477,0,Rainy,1.0445720914888343,12,0.39065881290513405,6
2023-04-20,Xiaomi 13,26,1344,1356,207,1070,0,Snowy,1.2608016717561017,75,-0.6597975076236602,4
2023-04-20,Xiaomi 14,28,371,449,180,459,0,Snowy,0.7374689072227457,45,0.09373379883625654,4
2023-04-20,Oppo Find X5,31,590,593,329,610,0,Snowy,1.3625198062266914,15,0.12533356131266626,3
2023-04-20,Oppo Find X6,47,898,925,465,1190,0,Cloudy,1.0654033919505044,56,0.9158251017802959,0
2023-04-20,Vivo X90,37,1438,1406,469,598,0,Rainy,0.9685469497914723,99,-0.9357382677681378,7
2023-04-20,Vivo X100,31,1244,1268,290,634,0,Sunny,1.1883967049269084,55,0.6641241935083015,0
2023-04-21,iPhone 14,38,957,912,485,804,0,Cloudy,0.7714150075196725,67,-0.024995442759440323,4
2023-04-21,iPhone 14 Pro,13,438,486,268,295,0,Rainy,1.1090816550210136,7,-0.8278909106277976,6
2023-04-21,iPhone 15,37,790,758,307,410,0,Cloudy,1.1935139235749692,41,0.2833730159495995,5
2023-04-21,iPhone 15 Pro,39,1028,1080,115,474,0,Rainy,1.3703290345540942,20,-0.8953884558333578,2
2023-04-21,Samsung Galaxy S22,40,563,580,156,1322,0,Snowy,0.6508294376610286,57,-0.9662742598357912,2
2023-04-21,Samsung Galaxy S23,11,573,610,209,272,0,Sunny,1.1177405006249979,48,-0.26956608973202933,6
2023-04-21,Samsung Galaxy S24,8,1095,1131,358,655,0,Snowy,0.8515075440093021,9,0.045974616383419376,3
2023-04-21,Google Pixel 6,38,1411,1506,65,844,0,Sunny,1.3829261188948627,24,-0.060220183917120806,7
2023-04-21,Google Pixel 7,24,1179,1222,389,609,0,Rainy,1.0546917528472746,99,-0.7295203440305549,1
2023-04-21,Google Pixel 8,44,317,322,456,1158,0,Rainy,0.9570023093769406,84,0.18570400978444312,4
2023-04-21,OnePlus 10,11,600,584,75,1408,0,Rainy,0.6280160652034363,86,0.16601296600910254,5
2023-04-21,OnePlus 11,15,1185,1201,413,1041,0,Rainy,0.7166842439890027,59,-0.16441533460348778,4
2023-04-21,OnePlus 12,14,1184,1142,431,1336,0,Sunny,0.9084107878481925,74,0.027044153824967054,0
2023-04-21,Xiaomi 12,38,846,898,152,1284,0,Snowy,1.242380889256743,96,0.9697318806896855,1
2023-04-21,Xiaomi 13,12,405,425,126,1177,0,Sunny,0.9036355262525045,74,-0.4613082418777914,1
2023-04-21,Xiaomi 14,38,663,757,383,1084,0,Snowy,1.1989276609452169,55,-0.5464835061111766,5
2023-04-21,Oppo Find X5,22,468,496,219,864,0,Rainy,1.2428780757183508,40,0.36110969528896364,0
2023-04-21,Oppo Find X6,21,1376,1443,414,235,0,Rainy,0.9493658716251506,65,-0.7485701844306476,2
2023-04-21,Vivo X90,49,702,719,132,661,0,Sunny,1.2861154478031325,94,-0.7828892844547031,7
2023-04-21,Vivo X100,43,1130,1207,440,733,0,Cloudy,0.5848950544503037,58,-0.42091450441259015,6
2023-04-22,iPhone 14,40,1411,1385,478,1343,1,Cloudy,1.0213340857167346,57,-0.9788657544511141,1
2023-04-22,iPhone 14 Pro,20,554,628,195,714,1,Sunny,1.0517822283941036,20,-0.8531106179884771,5
2023-04-22,iPhone 15,29,1481,1558,350,1241,1,Snowy,1.1368989721654803,67,-0.9658129597592893,3
2023-04-22,iPhone 15 Pro,17,660,682,168,952,1,Cloudy,0.6339986812056707,88,-0.7605449720002124,3
2023-04-22,Samsung Galaxy S22,15,540,542,191,931,1,Snowy,1.36070203254215,30,-0.6150492691927321,9
2023-04-22,Samsung Galaxy S23,30,1087,1161,93,161,1,Sunny,1.492724619593628,70,-0.07027694574085253,3
2023-04-22,Samsung Galaxy S24,18,827,805,465,474,1,Cloudy,1.0250878454719792,52,-0.2219372918645781,7
2023-04-22,Google Pixel 6,24,307,378,91,432,1,Sunny,1.2930123987693984,15,-0.9653081462925641,2
2023-04-22,Google Pixel 7,38,826,789,216,162,1,Sunny,1.3080147490627834,89,0.9054857462529406,3
2023-04-22,Google Pixel 8,20,654,656,264,688,1,Sunny,1.110618730196354,45,0.8472053359558356,1
2023-04-22,OnePlus 10,13,581,533,405,658,1,Sunny,1.3322628859701489,83,0.676508731633477,8
2023-04-22,OnePlus 11,48,452,415,391,1279,1,Rainy,0.5799151093466067,41,-0.20814918565274199,5
2023-04-22,OnePlus 12,19,438,485,426,763,1,Rainy,1.12270039623294,49,0.30114958221869226,6
2023-04-22,Xiaomi 12,13,821,919,107,261,1,Cloudy,0.8752654710434397,42,-0.10172062308121799,9
2023-04-22,Xiaomi 13,5,1129,1165,298,1380,1,Sunny,1.332997742239418,3,0.7885654373673563,9
2023-04-22,Xiaomi 14,19,1055,1040,334,1303,1,Rainy,1.46318538952989,46,0.663685545169534,3
2023-04-22,Oppo Find X5,29,1108,1205,469,339,1,Rainy,0.9343388516482918,81,-0.8646529266840333,0
2023-04-22,Oppo Find X6,20,1434,1445,412,231,1,Sunny,1.2387480290356228,88,-0.5337053927638269,7
2023-04-22,Vivo X90,15,335,294,162,322,1,Cloudy,0.7270318342822687,5,-0.9599706136541344,5
2023-04-22,Vivo X100,16,980,954,486,1466,1,Sunny,0.9661145249394758,65,0.6694759095539351,2
2023-04-23,iPhone 14,20,772,814,413,1306,1,Snowy,0.8370713620905832,34,-0.45466401946371193,9
2023-04-23,iPhone 14 Pro,18,1312,1364,248,141,1,Cloudy,1.1282565938100042,46,-0.975725083369599,5
2023-04-23,iPhone 15,17,963,1008,463,425,1,Rainy,1.0976870299435006,22,-0.20324464868113878,6
2023-04-23,iPhone 15 Pro,40,1066,1144,308,881,1,Sunny,1.3616571554970482,69,-0.571399301230531,2
2023-04-23,Samsung Galaxy S22,45,1038,1035,399,946,1,Sunny,0.54051952543967,56,-0.2049553417855683,2
2023-04-23,Samsung Galaxy S23,41,532,509,426,1075,1,Sunny,1.4418212689647267,48,-0.5371267390731507,5
2023-04-23,Samsung Galaxy S24,44,475,573,82,795,1,Sunny,0.7913028087051504,73,0.1059931653778432,3
2023-04-23,Google Pixel 6,17,1222,1245,145,272,1,Cloudy,1.184449048463197,54,-0.7661937154399032,1
2023-04-23,Google Pixel 7,15,473,496,280,858,1,Snowy,0.7505712914221478,6,0.7104607266881375,5
2023-04-23,Google Pixel 8,31,501,471,128,769,1,Rainy,1.1919925220567444,82,-0.3048714376765176,3
2023-04-23,OnePlus 10,10,853,852,161,245,1,Rainy,1.186419893997642,49,-0.1091978444249817,6
2023-04-23,OnePlus 11,16,525,533,125,527,1,Snowy,1.1639960174596078,47,-0.07881312645895533,0
2023-04-23,OnePlus 12,7,529,555,442,376,1,Sunny,0.891819373222931,15,0.595198698979577,2
2023-04-23,Xiaomi 12,20,356,415,357,273,1,Rainy,1.0804292523434125,37,0.19430140896629466,8
2023-04-23,Xiaomi 13,38,648,664,379,293,1,Cloudy,1.0662048235071453,9,-0.014349848201028248,9
2023-04-23,Xiaomi 14,37,1073,1040,377,444,1,Cloudy,1.179554119107289,3,0.4056934143536983,7
2023-04-23,Oppo Find X5,5,1427,1420,72,1052,1,Cloudy,1.2505973625073212,89,0.7965181673496489,1
2023-04-23,Oppo Find X6,5,764,729,424,776,1,Snowy,1.063378958225615,37,0.3054468791113465,9
2023-04-23,Vivo X90,38,607,648,364,624,1,Sunny,0.988798742041241,56,-0.2251167652895305,6
2023-04-23,Vivo X100,6,405,491,237,1243,1,Rainy,0.8432671570724041,2,-0.0028274252175757297,8
2023-04-24,iPhone 14,35,351,362,168,1387,0,Cloudy,0.9075983338321812,44,-0.8838733222178174,0
2023-04-24,iPhone 14 Pro,23,1390,1385,143,468,0,Sunny,1.1477113348681651,11,-0.24172136845481518,8
2023-04-24,iPhone 15,28,1378,1336,317,212,0,Rainy,1.0280338828038271,73,-0.25134887077429235,3
2023-04-24,iPhone 15 Pro,47,1332,1348,358,949,0,Rainy,1.0349667056654044,99,-0.5419498414163955,1
2023-04-24,Samsung Galaxy S22,19,423,458,119,146,0,Cloudy,1.155848948573874,72,-0.08730351785950496,1
2023-04-24,Samsung Galaxy S23,26,1103,1185,113,1386,0,Rainy,1.4917980700457663,73,-0.16842219684549375,3
2023-04-24,Samsung Galaxy S24,32,386,370,434,364,0,Sunny,1.205448867706337,62,-0.9553101324674176,7
2023-04-24,Google Pixel 6,10,696,792,466,1325,0,Sunny,1.274156792497166,42,0.837447498667661,3
2023-04-24,Google Pixel 7,33,690,683,438,581,0,Sunny,0.6865218297668767,56,-0.46558544648686184,9
